apparent_elevation,azimuth,elevation,zenith,latitude,longitude,timestamp
55.34215264231333,278.0905640510033,55.33051392942157,34.66948607057843,19.996751368420384,73.79008784475225,2020-05-24 15:00:00
51.85777542161951,278.67954208052646,51.84455642035784,38.15544357964216,19.996751368420384,73.79008784475225,2020-05-24 15:15:00
48.37923564827915,279.3060899883919,48.36428276266934,41.63571723733066,19.996751368420384,73.79008784475225,2020-05-24 15:30:00
44.907330629133185,279.9669383487279,44.890452528730876,45.109547471269124,19.996751368420384,73.79008784475225,2020-05-24 15:45:00
41.44291595417465,280.6604409041514,41.42387187328008,48.57612812671992,19.996751368420384,73.79008784475225,2020-05-24 16:00:00
37.986922141813196,281.3860973987907,37.96540506261305,52.03459493738695,19.996751368420384,73.79008784475225,2020-05-24 16:15:00
34.540375364634954,282.144266528034,34.515987195963014,55.484012804036986,19.996751368420384,73.79008784475225,2020-05-24 16:30:00
31.104423765309715,282.9359918451755,31.076637532420868,58.92336246757913,19.996751368420384,73.79008784475225,2020-05-24 16:45:00
27.68037259417779,283.7628984054526,27.648472632132016,62.35152736786799,19.996751368420384,73.79008784475225,2020-05-24 17:00:00
24.269739638762385,284.6271352591518,24.232722605317758,65.76727739468224,19.996751368420384,73.79008784475225,2020-05-24 17:15:00
20.8743478750627,285.5313498357874,20.8307495584783,69.1692504415217,19.996751368420384,73.79008784475225,2020-05-24 17:30:00
17.4964968979396,286.47868612767445,17.44406740382195,72.55593259617805,19.996751368420384,73.79008784475225,2020-05-24 17:45:00
14.139328570759758,287.47280092375445,14.074366373138513,75.92563362686148,19.996751368420384,73.79008784475225,2020-05-24 18:00:00
10.80772657043973,288.51789543613506,10.72354153014292,79.27645846985708,19.996751368420384,73.79008784475225,2020-05-24 18:15:00
7.510992219704455,289.61876110812386,7.393724743629804,82.6062752563702,19.996751368420384,73.79008784475225,2020-05-24 18:30:00
4.273149084558561,290.78083795879934,4.087323781443106,85.9126762185569,19.996751368420384,73.79008784475225,2020-05-24 18:45:00
1.1876583534380871,292.01028540847517,0.8070682660385826,89.19293173396142,19.996751368420384,73.79008784475225,2020-05-24 19:00:00
-2.4439375058246386,293.31406585487815,-2.4439375058246386,92.44393750582464,19.996751368420384,73.79008784475225,2020-05-24 19:15:00
-5.662150687182515,294.7000396411258,-5.662150687182515,95.66215068718252,19.996751368420384,73.79008784475225,2020-05-24 19:30:00
-8.843514567068341,296.1770708125957,-8.843514567068341,98.84351456706834,19.996751368420384,73.79008784475225,2020-05-24 19:45:00
-11.983371123943279,297.75514217925473,-11.983371123943279,101.98337112394327,19.996751368420384,73.79008784475225,2020-05-24 20:00:00
-15.076356764098486,299.4454745714921,-15.076356764098486,105.07635676409849,19.996751368420384,73.79008784475225,2020-05-24 20:15:00
-18.11628047792803,301.2606437245444,-18.11628047792803,108.11628047792803,19.996751368420384,73.79008784475225,2020-05-24 20:30:00
-21.09598377261763,303.2146839504021,-21.09598377261763,111.09598377261763,19.996751368420384,73.79008784475225,2020-05-24 20:45:00
-24.007178764307508,305.3231588240466,-24.007178764307508,114.00717876430751,19.996751368420384,73.79008784475225,2020-05-24 21:00:00
-26.840266104800858,307.60317129917706,-26.840266104800858,116.84026610480086,19.996751368420384,73.79008784475225,2020-05-24 21:15:00
-29.584136936670394,310.0732728469105,-29.584136936670394,119.58413693667039,19.996751368420384,73.79008784475225,2020-05-24 21:30:00
-32.2259641571415,312.75321141621737,-32.2259641571415,122.2259641571415,19.996751368420384,73.79008784475225,2020-05-24 21:45:00
